project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,on_budget,on_schedule,data_source
SYN_01046,commercial_retail,Calgary,16867.0,2,0,163.4,169.1,3.51,4934015.163000001,6347610.507199501,28.65,4.1,3,12.3,13,0.51,0.47,3,0.55,36.7,False,True,synthetic_industry_based
SYN_01047,residential_multi_family,Victoria,140817.0,4,140,520.0,585.3109088103688,12.56,77932934.48750001,86599076.80251001,11.12,3.2,5,5.8,8,0.21,0.59,17,0.25,48.0,False,False,synthetic_industry_based
SYN_01048,infrastructure_bridge,Montreal,2872.0,0,0,55.7,64.3,15.56,9937183.9245,11077972.6390326,11.48,4.2,5,5.4,5,0.41,0.26,3,0.0,38.9,False,False,synthetic_industry_based
SYN_01049,commercial_retail,Saskatoon,88211.0,1,0,516.8,502.7,-2.71,15402916.881000001,17636339.828745,14.5,4.5,5,8.9,6,0.39,0.53,9,0.67,47.2,False,True,synthetic_industry_based
SYN_01050,healthcare_hospital,Saskatoon,94126.0,9,0,511.3,505.1,-1.21,58398744.978,54234914.4610686,-7.13,3.9,8,9.3,4,0.44,0.61,14,0.0,55.9,True,True,synthetic_industry_based
SYN_01051,residential_single_family,Calgary,2633.0,2,2,35.4,39.3,10.96,871364.417,765057.958126,-12.2,4.1,3,9.4,1,0.45,0.36,3,0.49,37.1,True,False,synthetic_industry_based
SYN_01052,commercial_office,Saskatoon,156549.0,10,0,479.1,435.0,-9.19,68135017.635,70138187.15346901,2.94,4.9,6,14.5,4,0.52,0.67,23,0.18,48.0,True,True,synthetic_industry_based
SYN_01053,commercial_office,Vancouver,354315.0,47,0,520.0,631.372489808244,21.42,208520138.61900002,243739190.03174913,16.89,4.4,9,6.8,12,0.43,0.59,54,0.38395618906669726,60.5,False,False,synthetic_industry_based
SYN_01054,commercial_retail,Ottawa,66027.0,1,0,520.0,555.8894184938036,6.92,13330847.1816,15049193.383308241,12.89,3.2,5,8.4,6,0.38,0.43,3,0.68,49.5,False,False,synthetic_industry_based
SYN_01055,education_school,Montreal,143078.0,3,0,520.0,539.9520383693045,3.83,47969556.1065,49778008.371715054,3.77,4.4,6,14.0,4,0.3,0.53,17,0.46,44.6,True,True,synthetic_industry_based
SYN_01056,industrial_warehouse,Winnipeg,141651.0,1,0,336.1,452.4,34.58,13951228.2205,13599657.2693434,-2.52,4.4,4,17.2,1,0.62,0.62,8,0.82,40.1,True,False,synthetic_industry_based
SYN_01057,residential_multi_family,Saskatoon,132651.0,5,132,520.0,582.501071887952,12.02,26110449.0,24021613.080000002,-8.0,5.0,5,15.5,1,0.38,0.59,16,0.63,38.2,True,False,synthetic_industry_based
SYN_01058,industrial_warehouse,Montreal,231634.0,1,0,520.0,601.3087312155221,15.63,39438800.184,45749008.21343999,16.0,4.3,6,17.6,7,0.42,0.41,18,0.72,41.9,False,False,synthetic_industry_based
SYN_01059,residential_single_family,Edmonton,2729.0,1,2,26.1,32.3,23.58,657219.3768,658796.70330432,0.24,3.7,3,8.8,0,0.4,0.22,3,0.62,38.7,True,False,synthetic_industry_based
SYN_01060,commercial_retail,Saskatoon,78655.0,2,0,383.4,412.0,7.46,14812099.533,15386808.994880399,3.88,4.3,4,10.5,2,0.43,0.43,7,0.64,40.0,True,False,synthetic_industry_based
SYN_01061,commercial_office,Halifax,278096.0,30,0,520.0,518.105711732765,-0.37,83314173.18800001,77915414.7654176,-6.48,3.6,9,21.0,4,0.45,0.59,41,0.44,56.6,True,True,synthetic_industry_based
SYN_01062,residential_multi_family,Saskatoon,58186.0,17,58,333.3,354.4,6.32,14400927.216,15239061.179971201,5.82,4.4,5,5.6,1,0.37,0.32,10,0.53,43.2,False,False,synthetic_industry_based
SYN_01063,commercial_retail,Calgary,25879.0,2,0,154.4,171.0,10.79,7177661.051000001,7080762.626811502,-1.35,3.0,3,10.5,0,0.43,0.48,3,0.57,40.6,True,False,synthetic_industry_based
SYN_01064,residential_single_family,Winnipeg,2898.0,2,2,50.9,55.7,9.61,749952.6955,855021.0681395499,14.01,3.3,3,9.6,5,0.51,0.25,3,0.54,40.5,False,False,synthetic_industry_based
SYN_01065,residential_multi_family,Edmonton,12185.0,16,12,73.7,82.0,11.16,4652427.5964,4947856.748771399,6.35,3.2,4,6.7,5,0.58,0.35,3,0.4,44.5,False,False,synthetic_industry_based
SYN_01066,residential_multi_family,Edmonton,160729.0,18,160,520.0,469.9567759979659,-9.63,37544042.8728,35385260.407614,-5.75,4.4,6,18.5,3,0.57,0.47,16,0.63,43.2,True,True,synthetic_industry_based
SYN_01067,residential_single_family,Toronto,4101.0,1,4,72.9,81.5,11.75,1572712.908,1652921.2663079998,5.1,4.1,3,5.1,1,0.3,0.3,3,0.5,35.1,False,False,synthetic_industry_based
SYN_01068,commercial_retail,Edmonton,26635.0,1,0,171.8,184.1,7.17,8202959.2512,9891948.56102208,20.59,3.3,3,2.7,5,0.42,0.33,3,0.51,46.9,False,False,synthetic_industry_based
SYN_01069,education_school,Calgary,62964.0,2,0,347.7,312.9,-10.0,25589045.119000003,26740552.149355,4.5,4.4,5,11.1,2,0.48,0.5,10,0.37,39.8,True,True,synthetic_industry_based
SYN_01070,residential_multi_family,Edmonton,104882.0,19,104,520.0,597.8747520544064,14.97,26355607.945200004,31521307.102459203,19.6,4.3,6,11.2,11,0.47,0.41,8,0.6,43.6,False,False,synthetic_industry_based
SYN_01071,commercial_retail,Saskatoon,73100.0,2,0,451.9,506.0,11.97,14851525.779000001,14053998.844667701,-5.37,4.1,4,10.2,3,0.48,0.5,6,0.62,41.7,True,False,synthetic_industry_based
SYN_01072,residential_single_family,Montreal,3930.0,1,3,56.6,69.5,22.7,1558309.179,1324562.80215,-15.0,3.9,3,11.9,2,0.31,0.45,3,0.36,30.4,True,False,synthetic_industry_based
SYN_01073,commercial_office,Calgary,409142.0,46,0,520.0,568.238006367329,9.28,162251616.593,201402931.6768909,24.13,3.7,9,9.3,18,0.38,0.7,60,0.5044894872091223,65.8,False,False,synthetic_industry_based
SYN_01074,residential_multi_family,Saskatoon,82151.0,19,82,433.3,454.5,4.89,16573058.748,16309547.113906799,-1.59,5.0,5,12.4,2,0.49,0.53,16,0.62,43.5,True,True,synthetic_industry_based
SYN_01075,commercial_office,Edmonton,307963.0,46,0,520.0,603.469707131679,16.05,89553003.1164,80561881.60351343,-10.04,4.5,9,11.1,6,0.44,0.52,40,0.6889452760277563,58.7,True,False,synthetic_industry_based
SYN_01076,commercial_office,Edmonton,462677.0,22,0,520.0,515.6603379929063,-0.83,187716298.25160003,248893039.85179648,32.59,3.8,9,11.5,20,0.57,0.71,71,0.55856504541106,62.0,False,True,synthetic_industry_based
SYN_01077,residential_single_family,Victoria,2402.0,2,2,32.8,29.5,-10.0,1059914.175,949683.1008,-10.4,4.0,3,12.1,0,0.16,0.37,7,0.4,30.3,True,True,synthetic_industry_based
SYN_01078,commercial_retail,Saskatoon,7353.0,1,0,48.7,55.8,14.74,1200993.21,1305839.9172329998,8.73,4.3,3,6.1,3,0.39,0.33,3,0.69,40.4,False,False,synthetic_industry_based
SYN_01079,commercial_retail,Calgary,87078.0,2,0,520.0,526.3625240342596,1.22,25802198.873000003,24429521.892956402,-5.32,4.6,5,11.9,2,0.55,0.52,8,0.54,41.4,True,True,synthetic_industry_based
SYN_01080,residential_single_family,Ottawa,4432.0,1,4,51.4,60.7,18.08,1248528.1248,1406966.34383712,12.69,3.3,3,10.3,5,0.39,0.29,3,0.56,35.0,False,False,synthetic_industry_based
SYN_01081,commercial_retail,Montreal,66007.0,1,0,457.6,469.6,2.62,15357278.832,21670656.1598352,41.11,3.6,4,6.4,15,0.44,0.56,10,0.62,48.9,False,True,synthetic_industry_based
SYN_01082,residential_single_family,Victoria,3487.0,1,3,44.9,51.7,15.13,1021929.1375000001,868639.7668750001,-15.0,3.7,3,5.1,4,0.19,0.44,3,0.6,38.5,True,False,synthetic_industry_based
SYN_01083,commercial_retail,Victoria,58952.0,1,0,315.0,378.1,20.05,15567974.5875,16460019.531363748,5.73,4.5,4,4.1,0,0.27,0.53,3,0.64,46.6,False,False,synthetic_industry_based
SYN_01084,commercial_office,Calgary,477116.0,36,0,520.0,587.3499114231349,12.96,250569282.21600002,309102266.5416576,23.36,4.5,9,7.9,18,0.5,0.55,70,0.31420552715115,59.4,False,False,synthetic_industry_based
SYN_01085,residential_multi_family,Toronto,15792.0,16,15,111.5,126.3,13.31,6691435.907,7907269.811301899,18.17,4.0,4,7.9,6,0.31,0.31,3,0.44,38.8,False,False,synthetic_industry_based
SYN_01086,residential_single_family,Vancouver,4623.0,1,4,66.8,88.2,31.95,1853494.893,2131519.12695,15.0,4.0,3,11.2,5,0.42,0.37,3,0.49,32.2,False,False,synthetic_industry_based
SYN_01087,residential_multi_family,Toronto,114802.0,8,114,520.0,598.0097634247089,14.99,64763094.81200001,62794296.729715206,-3.04,4.5,6,10.4,0,0.37,0.4,7,0.26,36.6,True,False,synthetic_industry_based
SYN_01088,commercial_retail,Victoria,7703.0,1,0,38.4,42.9,11.86,2618704.1125,2895501.1371912495,10.57,3.4,3,9.9,5,0.23,0.32,3,0.54,40.0,False,False,synthetic_industry_based
SYN_01089,healthcare_hospital,Vancouver,920343.0,4,0,520.0,567.3276700054943,9.1,1306092405.3435,1538446244.2541084,17.79,3.9,8,10.9,25,0.36,0.62,139,0.16721355474058786,55.2,False,False,synthetic_industry_based
SYN_01090,residential_single_family,Vancouver,3121.0,1,3,29.9,31.7,5.85,1335550.9095,1975680.46042335,47.93,3.5,3,8.3,17,0.37,0.19,3,0.46,36.5,False,False,synthetic_industry_based
SYN_01091,renovation_commercial,Montreal,91362.0,7,0,395.3,365.6,-7.5,21709270.6005,21837355.29704295,0.59,4.2,5,13.1,2,0.33,0.58,13,0.61,48.4,True,True,synthetic_industry_based
SYN_01092,commercial_retail,Ottawa,97314.0,1,0,520.0,471.6677115987461,-9.3,23714505.2052,26842448.44176588,13.19,4.2,5,8.4,5,0.38,0.57,12,0.62,51.0,False,True,synthetic_industry_based
SYN_01093,residential_multi_family,Montreal,144980.0,10,144,520.0,625.8201328564129,20.34,51412223.3835,51175727.1559359,-0.46,4.4,6,11.0,2,0.37,0.36,14,0.42,42.0,True,False,synthetic_industry_based
SYN_01094,residential_multi_family,Victoria,114253.0,18,114,520.0,509.6579156722355,-1.98,64748106.4875,65130120.31577625,0.59,5.0,6,15.1,3,0.23,0.55,10,0.23,29.2,True,True,synthetic_industry_based
SYN_01095,healthcare_hospital,Montreal,514432.0,10,0,520.0,585.0966340105972,12.52,495361422.28650004,507794993.98589116,2.51,4.4,9,8.4,7,0.45,0.68,78,0.17616196153287178,61.7,True,False,synthetic_industry_based
SYN_01096,commercial_office,Calgary,409637.0,16,0,520.0,531.5152378239817,2.21,181027106.689,205538176.9346906,13.54,4.6,8,9.8,14,0.45,0.73,61,0.44376375439924,60.2,False,True,synthetic_industry_based
SYN_01097,residential_single_family,Winnipeg,1556.0,1,1,25.3,29.3,15.92,247689.1395,311840.62663049996,25.9,2.5,3,5.8,13,0.64,0.32,3,0.71,48.2,False,False,synthetic_industry_based
SYN_01098,education_school,Toronto,101777.0,1,0,514.4,518.0,0.71,69598294.09,77003552.58117601,10.64,4.8,6,11.2,6,0.31,0.64,9,0.1,35.8,False,True,synthetic_industry_based
SYN_01099,education_school,Halifax,166367.0,3,0,520.0,594.0057636887608,14.23,43808818.83280001,56027098.405267924,27.89,4.2,6,12.2,12,0.33,0.49,18,0.51,46.0,False,False,synthetic_industry_based
SYN_01100,residential_single_family,Winnipeg,4287.0,2,4,65.0,58.9,-9.43,1019347.7959999999,1139834.7054871998,11.82,4.3,3,8.6,3,0.61,0.27,4,0.57,38.2,False,True,synthetic_industry_based
SYN_01101,residential_multi_family,Montreal,135748.0,16,135,520.0,537.34243697479,3.33,44985555.69900001,53159431.16950831,18.17,3.2,6,10.1,10,0.41,0.4,16,0.46,48.2,False,True,synthetic_industry_based
SYN_01102,renovation_commercial,Halifax,90777.0,2,0,511.0,570.6,11.66,19559942.8908,25817168.62156692,31.99,4.5,5,9.1,11,0.36,0.41,10,0.6,47.7,False,False,synthetic_industry_based
SYN_01103,residential_multi_family,Montreal,42019.0,7,42,200.6,215.8,7.58,14040655.566,18505584.035988,31.8,3.4,4,7.0,13,0.31,0.4,8,0.46,44.4,False,False,synthetic_industry_based
SYN_01104,residential_single_family,Toronto,1657.0,2,1,22.9,28.4,24.26,770967.496,839583.603144,8.9,4.1,3,7.6,2,0.33,0.32,3,0.39,34.0,False,False,synthetic_industry_based
SYN_01105,residential_single_family,Winnipeg,4664.0,2,4,63.8,59.6,-6.55,1200095.9549999998,1459916.7292574998,21.65,3.3,3,10.5,10,0.5,0.27,3,0.54,35.6,False,True,synthetic_industry_based
SYN_01106,healthcare_hospital,Vancouver,940473.0,12,0,520.0,514.3875545487857,-1.08,727334353.0035,703405052.7896848,-3.29,5.0,9,15.3,22,0.45,0.68,145,0.19282163486118595,49.6,True,True,synthetic_industry_based
SYN_01107,education_school,Montreal,118700.0,1,0,520.0,637.997399219766,22.69,38475873.54450001,32704492.512825005,-15.0,3.9,6,10.5,1,0.36,0.38,14,0.47,45.8,True,False,synthetic_industry_based
SYN_01108,residential_multi_family,Ottawa,165992.0,11,165,520.0,529.6287964004499,1.85,61377518.361600004,84007409.38152193,36.87,4.3,6,16.2,15,0.48,0.41,20,0.42,39.0,False,True,synthetic_industry_based
SYN_01109,residential_multi_family,Vancouver,46124.0,7,46,220.5,212.9,-3.43,26276558.422500003,22335074.659125,-15.0,5.0,4,13.0,0,0.39,0.41,3,0.28,29.2,True,True,synthetic_industry_based
SYN_01110,residential_single_family,Halifax,3927.0,1,3,51.6,72.2,39.95,940737.9500000001,1393421.05154,48.12,3.4,3,11.3,16,0.32,0.52,3,0.56,36.2,False,False,synthetic_industry_based
SYN_01111,commercial_retail,Halifax,10950.0,2,0,71.2,72.6,1.91,2231270.6088,2145143.56330032,-3.86,4.3,3,11.1,0,0.36,0.28,3,0.62,33.5,True,True,synthetic_industry_based
SYN_01112,residential_single_family,Victoria,3335.0,1,3,37.9,41.4,9.19,1676649.9249999998,1868291.0114274998,11.43,3.9,3,10.5,1,0.32,0.29,3,0.31,28.2,False,False,synthetic_industry_based
SYN_01113,residential_multi_family,Montreal,67819.0,2,67,385.6,347.0,-10.0,20809770.198000003,23123816.644017603,11.12,4.0,4,9.0,7,0.48,0.49,12,0.5,48.2,False,True,synthetic_industry_based
SYN_01114,residential_multi_family,Calgary,67110.0,19,67,348.5,333.1,-4.42,27476247.909,26827808.458347604,-2.36,4.6,5,8.0,3,0.38,0.66,3,0.37,41.6,True,True,synthetic_industry_based
SYN_01115,industrial_warehouse,Calgary,27084.0,1,0,55.0,71.1,29.34,3290330.5270000002,3074813.8774815,-6.55,4.1,3,9.7,2,0.42,0.14,4,0.81,40.4,True,False,synthetic_industry_based
SYN_01116,residential_single_family,Calgary,2041.0,1,2,39.3,43.6,10.82,505894.11400000006,643042.0083054001,27.11,4.7,3,13.3,8,0.42,0.29,3,0.62,30.6,False,False,synthetic_industry_based
SYN_01117,residential_single_family,Ottawa,4818.0,2,4,56.6,59.3,4.69,959996.5776000001,1121372.00229456,16.81,3.8,3,12.1,9,0.31,0.14,6,0.69,34.6,False,True,synthetic_industry_based
SYN_01118,residential_multi_family,Edmonton,191031.0,16,191,520.0,711.397811507236,36.81,59739717.466800004,80708358.2976468,35.1,4.4,6,2.8,15,0.52,0.26,14,0.51,53.8,False,False,synthetic_industry_based
SYN_01119,residential_single_family,Edmonton,4893.0,1,4,65.6,74.3,13.32,1636373.3184,2016011.9282688,23.2,4.0,3,5.7,9,0.57,0.23,3,0.47,37.0,False,False,synthetic_industry_based
SYN_01120,healthcare_hospital,Vancouver,237183.0,7,0,520.0,468.0,-10.0,255028819.57200003,262705187.04111722,3.01,5.0,9,14.2,2,0.33,0.69,38,0.0,53.2,True,True,synthetic_industry_based
SYN_01121,residential_multi_family,Edmonton,63965.0,3,63,428.1,385.3,-10.0,26866393.2756,33177309.056038443,23.49,4.4,4,5.2,8,0.55,0.42,8,0.34,41.2,False,True,synthetic_industry_based
SYN_01122,industrial_warehouse,Toronto,314809.0,1,0,520.0,527.7397671347977,1.49,48811011.639000006,50094741.245105706,2.63,5.0,6,16.2,6,0.38,0.54,19,0.8,41.2,True,True,synthetic_industry_based
SYN_01123,commercial_office,Ottawa,72543.0,39,0,330.8,335.1,1.29,42270488.334,48839322.2211036,15.54,3.5,7,11.7,6,0.38,0.66,7,0.21677831327192532,44.6,False,True,synthetic_industry_based
SYN_01124,residential_single_family,Winnipeg,3122.0,2,3,45.6,45.3,-0.69,617299.702,524704.7467,-15.0,5.0,3,13.4,0,0.48,0.29,4,0.65,30.4,True,True,synthetic_industry_based
SYN_01125,residential_single_family,Saskatoon,4278.0,2,4,68.6,71.3,3.9,883586.655,970266.5058555001,9.81,3.2,3,11.1,4,0.49,0.43,3,0.61,38.6,False,True,synthetic_industry_based
SYN_01126,education_school,Toronto,85243.0,3,0,417.8,376.1,-10.0,38987943.904,36106734.8494944,-7.39,4.4,5,18.1,3,0.42,0.44,11,0.4,37.0,True,True,synthetic_industry_based
SYN_01127,commercial_office,Montreal,119928.0,40,0,447.0,492.5,10.17,71018630.0985,75087997.60314403,5.73,3.9,7,11.3,2,0.44,0.69,21,0.04,51.3,False,False,synthetic_industry_based
SYN_01128,residential_single_family,Saskatoon,2322.0,1,2,36.2,49.0,35.6,396817.488,463086.008496,16.7,3.5,3,3.8,3,0.35,0.12,3,0.68,43.9,False,False,synthetic_industry_based
SYN_01129,commercial_office,Winnipeg,449398.0,3,0,520.0,761.4944890715487,46.44,118952168.7305,134986921.0753714,13.48,4.2,7,9.2,11,0.49,0.66,62,0.6832305830593579,62.5,False,False,synthetic_industry_based
SYN_01130,residential_multi_family,Ottawa,181975.0,13,181,520.0,581.9530329132286,11.91,53010380.102400005,49214836.88706817,-7.16,4.9,6,13.4,4,0.31,0.47,16,0.54,42.3,True,False,synthetic_industry_based
SYN_01131,residential_multi_family,Victoria,117905.0,16,117,512.3,624.8,21.95,53115390.300000004,62107825.877790004,16.93,4.5,6,8.3,6,0.26,0.38,10,0.39,42.3,False,False,synthetic_industry_based
SYN_01132,residential_single_family,Ottawa,1926.0,1,1,18.2,20.2,10.55,398028.35160000005,357190.64272584004,-10.26,4.7,3,8.7,0,0.45,0.34,3,0.67,37.2,True,False,synthetic_industry_based
SYN_01133,residential_single_family,Vancouver,2120.0,2,2,20.3,22.5,10.64,758574.396,749092.2160499999,-1.25,4.1,3,12.0,0,0.27,0.23,3,0.55,29.8,True,False,synthetic_industry_based
SYN_01134,education_school,Ottawa,109144.0,3,0,520.0,596.3337826246784,14.68,45225048.405600004,54604723.44492145,20.74,3.9,6,8.1,13,0.47,0.67,14,0.35,53.0,False,False,synthetic_industry_based
SYN_01135,commercial_office,Victoria,149495.0,3,0,520.0,560.4386839481556,7.78,102943064.6875,87501604.984375,-15.0,4.9,6,12.0,3,0.26,0.41,21,0.06,41.0,True,False,synthetic_industry_based
SYN_01136,residential_single_family,Vancouver,4512.0,2,4,40.8,45.3,11.1,1711362.141,1800695.2447602001,5.22,4.1,3,4.7,4,0.39,0.32,3,0.52,41.5,False,False,synthetic_industry_based
SYN_01137,industrial_warehouse,Calgary,467698.0,1,0,520.0,486.86934023285903,-6.37,77481982.886,83618555.9305712,7.92,3.7,6,11.2,12,0.54,0.5,35,0.74,56.7,False,True,synthetic_industry_based
SYN_01138,residential_single_family,Montreal,3255.0,2,3,43.5,56.9,30.8,1044274.2135000001,1126145.3118384,7.84,3.8,3,9.1,2,0.32,0.27,3,0.48,35.9,False,False,synthetic_industry_based
SYN_01139,commercial_office,Halifax,191932.0,21,0,520.0,563.0396300135556,8.28,40471377.0516,52252594.91132076,29.11,4.7,8,9.7,13,0.43,0.6,29,0.7733529710760895,62.6,False,False,synthetic_industry_based
SYN_01140,commercial_retail,Montreal,51094.0,2,0,301.6,409.6,35.82,15154432.4715,12881267.600775,-15.0,3.8,4,6.3,0,0.33,0.51,4,0.52,43.0,True,False,synthetic_industry_based
SYN_01141,healthcare_hospital,Toronto,310323.0,11,0,520.0,630.2458530805686,21.2,371784337.23600006,336353289.89740926,-9.53,5.0,9,16.0,5,0.33,0.76,47,0.0,48.9,True,False,synthetic_industry_based
SYN_01142,industrial_warehouse,Calgary,466982.0,1,0,520.0,598.2669789227166,15.05,74936083.16700001,75925239.46480441,1.32,4.3,6,13.5,7,0.52,0.33,29,0.75,52.6,True,False,synthetic_industry_based
SYN_01143,commercial_office,Montreal,357602.0,49,0,520.0,483.63723150358,-6.99,153445683.888,162084675.8908944,5.63,4.7,9,15.9,6,0.48,0.57,55,0.4535774684074758,50.2,False,True,synthetic_industry_based
SYN_01144,industrial_warehouse,Toronto,429922.0,1,0,520.0,721.2369777387871,38.7,92797572.907,126000544.49312462,35.78,3.9,6,10.6,24,0.35,0.39,29,0.72,52.6,False,False,synthetic_industry_based
SYN_01145,residential_single_family,Montreal,1773.0,2,1,29.9,34.8,16.17,517955.277,514484.9766441,-0.67,3.9,3,11.2,0,0.42,0.19,3,0.53,31.4,True,False,synthetic_industry_based
SYN_01146,residential_single_family,Vancouver,1455.0,2,1,16.5,21.3,28.64,619471.53,734693.23458,18.6,3.0,3,7.2,9,0.39,0.33,3,0.46,40.1,False,False,synthetic_industry_based
SYN_01147,residential_multi_family,Saskatoon,40179.0,8,40,142.4,139.2,-2.25,12125109.852,12961742.431788,6.9,3.1,4,9.3,1,0.52,0.46,3,0.43,45.8,False,True,synthetic_industry_based
SYN_01148,commercial_office,Calgary,27439.0,40,0,116.5,127.5,9.37,13851464.341000002,16265774.575636303,17.43,4.6,6,8.4,3,0.37,0.66,3,0.22,43.2,False,False,synthetic_industry_based
SYN_01149,industrial_warehouse,Winnipeg,320703.0,1,0,520.0,492.0978469169203,-5.37,52143149.757,55292596.0023228,6.04,3.9,6,13.8,6,0.61,0.56,18,0.71,51.8,False,True,synthetic_industry_based
SYN_01150,healthcare_hospital,Edmonton,596398.0,14,0,520.0,484.36564034982626,-6.85,419827408.39800006,472767644.5969879,12.61,4.1,9,10.0,15,0.5,0.72,84,0.10902897700544084,58.8,False,True,synthetic_industry_based
SYN_01151,industrial_warehouse,Edmonton,460278.0,1,0,520.0,561.9538023694486,8.07,53158636.843200006,62684664.56550145,17.92,2.9,6,10.8,15,0.49,0.36,33,0.82,59.2,False,False,synthetic_industry_based
SYN_01152,commercial_office,Montreal,341946.0,42,0,520.0,467.9814660805513,-10.0,154412536.83449998,158504469.06061423,2.65,4.7,9,12.2,7,0.38,0.8,54,0.45353024955892385,56.0,True,True,synthetic_industry_based
SYN_01153,education_school,Montreal,191019.0,3,0,520.0,514.0567853705486,-1.15,78594198.9525,85612660.91895825,8.93,3.6,6,12.4,5,0.4,0.48,17,0.33,46.4,False,True,synthetic_industry_based
SYN_01154,commercial_office,Halifax,393494.0,36,0,520.0,551.442217735979,6.05,124602900.47600001,158345365.9249008,27.08,5.0,9,8.6,17,0.44,0.75,56,0.5420780064971735,62.0,False,False,synthetic_industry_based
SYN_01155,residential_multi_family,Victoria,177326.0,9,177,520.0,534.4071886180215,2.77,78451609.5625,80836538.4932,3.04,5.0,6,14.0,4,0.26,0.36,12,0.4,38.2,True,True,synthetic_industry_based
SYN_01156,residential_multi_family,Toronto,44272.0,16,44,214.8,252.8,17.69,18813577.393,19210543.875992298,2.11,3.9,4,6.8,2,0.44,0.48,3,0.44,42.2,True,False,synthetic_industry_based
SYN_01157,industrial_warehouse,Ottawa,291605.0,1,0,464.9,502.7,8.13,43104967.1064,48432741.04075103,12.36,5.0,5,3.3,12,0.34,0.59,22,0.77,58.8,False,False,synthetic_industry_based
