project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,risk_score_original,on_budget,on_schedule,data_source
SYN_01744,commercial_office,Winnipeg,310521.0,31,0,1315.7,1505.5,14.43,86110660.98,89048185.79,3.41,4.2,9,10.4,9,0.57,0.55,47,0.53,61.4,8.4,True,False,synthetic_industry_based
SYN_01745,commercial_office,Vancouver,24662.0,23,0,130.8,141.0,7.76,11428813.46,13060226.01,14.27,3.9,6,10.5,7,0.27,0.62,3,0.21,39.4,48.8,False,False,synthetic_industry_based
SYN_01746,commercial_office,Saskatoon,491744.0,41,0,1610.9,1840.0,14.22,187200148.04,269805382.41,44.13,4.8,9,7.5,24,0.52,0.59,74,0.35,61.2,54.8,False,False,synthetic_industry_based
SYN_01747,residential_multi_family,Victoria,114340.0,19,114,353.6,419.4,18.62,31581477.4,33472814.97,5.99,4.6,5,5.0,7,0.27,0.61,9,0.53,44.4,21.3,False,False,synthetic_industry_based
SYN_01748,residential_multi_family,Winnipeg,62064.0,14,62,343.8,381.3,10.91,16969875.62,21607900.87,27.33,3.9,5,7.4,11,0.64,0.39,3,0.53,46.6,12.2,False,False,synthetic_industry_based
SYN_01749,residential_single_family,Ottawa,2979.0,1,2,47.5,42.8,-10.0,918170.79,1139875.99,24.15,4.3,3,13.1,10,0.43,0.31,3,0.47,30.3,37.0,False,True,synthetic_industry_based
SYN_01750,residential_single_family,Montreal,1342.0,1,1,17.0,16.4,-3.4,381904.88,436140.68,14.2,2.4,3,10.4,3,0.34,0.18,3,0.51,36.2,35.4,False,True,synthetic_industry_based
SYN_01751,residential_single_family,Calgary,4730.0,2,4,51.8,63.2,22.07,1906876.0,1926274.91,1.02,4.2,3,5.6,0,0.44,0.31,3,0.31,33.4,27.7,True,False,synthetic_industry_based
SYN_01752,renovation_commercial,Edmonton,90599.0,7,0,596.0,571.1,-4.18,23260553.15,30793938.27,32.39,3.5,6,12.8,11,0.53,0.7,8,0.56,52.7,37.4,False,True,synthetic_industry_based
SYN_01753,residential_multi_family,Winnipeg,98370.0,7,98,566.2,526.3,-7.05,25592471.15,30523970.67,19.27,2.9,6,2.0,8,0.46,0.57,9,0.56,60.1,36.3,False,True,synthetic_industry_based
SYN_01754,residential_single_family,Toronto,4340.0,2,4,43.9,40.9,-6.96,1559819.95,1617755.64,3.71,4.5,3,12.1,1,0.25,0.3,3,0.39,26.4,24.4,True,True,synthetic_industry_based
SYN_01755,commercial_retail,Montreal,86631.0,2,0,499.7,484.7,-3.01,19337431.7,17311521.37,-10.48,4.9,4,14.3,2,0.33,0.25,8,0.62,34.5,13.5,True,True,synthetic_industry_based
SYN_01756,commercial_retail,Vancouver,34481.0,2,0,205.3,239.7,16.77,9350745.42,12768235.08,36.55,3.4,3,9.4,16,0.3,0.45,4,0.54,42.0,52.4,False,False,synthetic_industry_based
SYN_01757,residential_single_family,Ottawa,4090.0,2,4,70.5,63.5,-10.0,865388.29,1013907.44,17.16,4.3,3,9.6,7,0.39,0.35,3,0.64,37.8,45.2,False,True,synthetic_industry_based
SYN_01758,residential_single_family,Calgary,3874.0,2,3,56.9,59.4,4.4,772724.6,789823.84,2.21,5.0,3,11.9,0,0.45,0.25,3,0.66,29.9,37.2,True,True,synthetic_industry_based
SYN_01759,commercial_retail,Ottawa,9554.0,1,0,57.1,64.7,13.29,1753238.53,2067575.03,17.93,4.2,3,5.6,6,0.33,0.44,3,0.69,41.2,20.6,False,False,synthetic_industry_based
SYN_01760,residential_single_family,Victoria,1779.0,2,1,22.2,21.2,-4.22,397722.5,412251.09,3.65,5.0,3,12.1,4,0.28,0.31,3,0.62,28.2,42.7,True,True,synthetic_industry_based
SYN_01761,healthcare_hospital,Edmonton,671274.0,3,0,3004.9,2936.4,-2.28,529029987.38,545720105.14,3.15,5.0,8,16.1,16,0.52,0.76,104,0.0,48.8,5.4,True,True,synthetic_industry_based
SYN_01762,industrial_warehouse,Edmonton,17086.0,1,0,41.3,37.1,-10.0,1817578.86,2050157.01,12.8,3.8,3,10.7,7,0.46,0.32,3,0.82,38.9,57.6,False,True,synthetic_industry_based
SYN_01763,residential_multi_family,Halifax,14995.0,7,14,72.6,75.2,3.59,4023927.46,4471035.67,11.11,3.0,4,8.2,3,0.25,0.27,3,0.54,43.3,28.1,False,True,synthetic_industry_based
SYN_01764,residential_multi_family,Victoria,64854.0,9,64,327.7,310.5,-5.23,26920369.34,34770005.08,29.16,3.7,5,10.1,9,0.17,0.45,10,0.29,36.8,24.5,False,True,synthetic_industry_based
SYN_01765,commercial_office,Toronto,153634.0,29,0,997.6,1032.1,3.45,56862185.74,76365636.11,34.3,4.2,8,13.0,13,0.33,0.55,25,0.37,54.6,41.1,False,True,synthetic_industry_based
SYN_01766,residential_single_family,Winnipeg,4044.0,1,4,63.0,66.0,4.78,1179788.36,1002820.11,-15.0,5.0,3,14.1,0,0.48,0.41,3,0.5,29.4,10.8,True,True,synthetic_industry_based
SYN_01767,commercial_retail,Calgary,72858.0,2,0,327.0,372.9,14.03,19594644.47,18910318.98,-3.49,3.8,4,9.7,0,0.43,0.46,9,0.54,45.8,40.5,True,False,synthetic_industry_based
SYN_01768,renovation_commercial,Montreal,35276.0,3,0,234.9,253.6,7.97,7586728.07,8265943.22,8.95,3.6,3,2.0,4,0.43,0.55,3,0.63,52.9,10.2,False,False,synthetic_industry_based
SYN_01769,renovation_commercial,Edmonton,47203.0,7,0,133.8,135.7,1.39,6709202.62,6710773.43,0.02,4.5,4,14.0,1,0.51,0.35,6,0.76,44.0,16.3,True,True,synthetic_industry_based
SYN_01770,infrastructure_bridge,Halifax,4978.0,0,0,168.5,191.9,13.87,23855265.22,23108860.61,-3.13,3.9,5,11.2,2,0.3,0.29,4,0.0,34.3,23.2,True,False,synthetic_industry_based
SYN_01771,residential_multi_family,Vancouver,135684.0,14,135,866.5,829.8,-4.24,51850426.2,48788679.3,-5.9,5.0,6,17.1,0,0.32,0.56,12,0.35,35.0,11.9,True,True,synthetic_industry_based
SYN_01772,commercial_office,Calgary,335077.0,30,0,1437.1,1788.9,24.48,90619078.63,101921363.65,12.47,4.0,9,7.2,8,0.47,0.58,44,0.54,66.6,31.6,False,False,synthetic_industry_based
SYN_01773,residential_single_family,Ottawa,3727.0,2,3,53.6,77.0,43.69,1070357.35,909803.75,-15.0,4.0,3,8.7,1,0.47,0.26,3,0.51,37.0,51.5,True,False,synthetic_industry_based
SYN_01774,residential_single_family,Vancouver,3788.0,1,3,38.0,40.7,7.29,1066297.01,906352.46,-15.0,3.5,3,10.4,0,0.4,0.18,3,0.52,32.6,16.6,True,False,synthetic_industry_based
SYN_01775,residential_multi_family,Winnipeg,83599.0,9,83,374.1,414.6,10.82,24866623.36,25904153.17,4.17,3.2,5,11.5,3,0.56,0.45,3,0.49,43.6,50.7,True,False,synthetic_industry_based
SYN_01776,residential_single_family,Ottawa,4522.0,1,4,67.4,67.8,0.64,1227650.87,1324853.9,7.92,3.5,3,11.0,5,0.37,0.3,3,0.54,33.8,14.3,False,True,synthetic_industry_based
SYN_01777,industrial_warehouse,Saskatoon,232203.0,1,0,631.8,670.7,6.16,23796340.35,24368258.01,2.4,4.4,6,14.0,3,0.42,0.47,17,0.83,48.8,27.3,True,False,synthetic_industry_based
SYN_01778,commercial_retail,Winnipeg,40792.0,1,0,303.0,293.8,-3.02,10830428.95,11918687.83,10.05,3.6,3,9.3,2,0.63,0.58,3,0.55,46.0,46.3,False,True,synthetic_industry_based
SYN_01779,commercial_retail,Winnipeg,13971.0,1,0,76.4,78.2,2.25,3894813.64,4488987.85,15.26,3.5,3,12.5,3,0.46,0.31,7,0.52,38.5,33.9,False,True,synthetic_industry_based
SYN_01780,residential_single_family,Calgary,4159.0,2,4,71.9,84.7,17.8,1225177.34,1041400.74,-15.0,3.2,3,7.9,0,0.55,0.61,3,0.5,44.3,53.1,True,False,synthetic_industry_based
SYN_01781,residential_single_family,Calgary,2703.0,1,2,44.3,42.3,-4.65,712613.83,701249.43,-1.59,4.2,3,10.5,0,0.48,0.34,3,0.55,32.6,12.4,True,True,synthetic_industry_based
SYN_01782,residential_single_family,Montreal,3860.0,1,3,49.5,53.2,7.51,1451626.11,1334589.91,-8.06,3.1,3,9.7,0,0.44,0.13,3,0.36,36.7,52.0,True,False,synthetic_industry_based
SYN_01783,healthcare_hospital,Ottawa,73188.0,5,0,255.1,259.4,1.7,40453450.51,42534862.8,5.15,4.2,6,10.5,1,0.31,0.63,13,0.06,45.5,9.5,False,True,synthetic_industry_based
SYN_01784,residential_single_family,Montreal,3100.0,2,3,35.3,41.1,16.45,744317.09,929946.47,24.94,3.5,3,7.2,6,0.42,0.29,4,0.59,39.9,16.9,False,False,synthetic_industry_based
SYN_01785,commercial_office,Edmonton,114447.0,16,0,483.7,435.3,-10.0,36096376.28,38326313.31,6.18,3.9,6,10.0,4,0.5,0.59,15,0.46,50.2,11.7,False,True,synthetic_industry_based
SYN_01786,residential_multi_family,Montreal,41290.0,17,41,138.2,172.1,24.58,13519594.77,14837076.44,9.74,3.6,4,11.4,2,0.32,0.41,6,0.44,38.5,22.9,False,False,synthetic_industry_based
SYN_01787,commercial_office,Edmonton,205219.0,27,0,1028.4,1076.9,4.71,105444540.67,109135880.16,3.5,4.6,9,16.4,5,0.46,0.59,30,0.12,47.9,6.7,True,True,synthetic_industry_based
SYN_01788,commercial_retail,Ottawa,95672.0,1,0,603.1,635.8,5.43,18199437.48,18987043.63,4.33,4.1,5,10.5,4,0.48,0.53,7,0.68,44.9,23.8,True,False,synthetic_industry_based
SYN_01789,education_school,Ottawa,114788.0,2,0,415.8,463.9,11.58,37785584.64,40628052.21,7.52,4.7,5,6.4,4,0.41,0.31,8,0.44,42.0,21.8,False,False,synthetic_industry_based
SYN_01790,industrial_warehouse,Vancouver,392615.0,1,0,807.5,726.7,-10.0,67044004.55,68286435.63,1.85,3.8,6,16.7,7,0.33,0.61,21,0.71,49.8,16.9,True,True,synthetic_industry_based
SYN_01791,industrial_warehouse,Calgary,155657.0,1,0,255.3,259.0,1.42,25104745.78,26446731.17,5.35,4.4,4,10.8,5,0.36,0.34,12,0.73,41.3,12.4,False,True,synthetic_industry_based
SYN_01792,commercial_office,Halifax,348954.0,26,0,1749.9,2122.5,21.29,102484400.11,139142625.46,35.77,4.2,9,8.7,18,0.39,0.62,51,0.5,64.8,38.5,False,False,synthetic_industry_based
SYN_01793,commercial_office,Toronto,110127.0,47,0,411.9,508.4,23.43,34847364.65,32386108.45,-7.06,5.0,7,9.3,4,0.39,0.58,8,0.46,48.6,28.2,True,False,synthetic_industry_based
SYN_01794,commercial_retail,Halifax,2524.0,1,0,11.7,12.1,3.43,793158.01,840510.03,5.97,3.9,3,5.2,2,0.37,0.33,3,0.46,38.3,21.3,False,True,synthetic_industry_based
SYN_01795,commercial_office,Winnipeg,126668.0,24,0,545.5,490.9,-10.0,48471645.53,54037646.52,11.48,4.2,8,11.6,8,0.55,0.63,22,0.35,57.2,28.4,False,True,synthetic_industry_based
SYN_01796,residential_multi_family,Winnipeg,77003.0,14,77,350.6,315.5,-10.0,19248350.84,21559265.36,12.01,3.9,5,10.6,6,0.54,0.53,3,0.57,42.6,11.9,False,True,synthetic_industry_based
SYN_01797,commercial_office,Edmonton,219718.0,7,0,722.5,789.4,9.27,54496393.88,63508835.12,16.54,3.6,8,11.7,7,0.52,0.76,30,0.58,64.1,6.3,False,False,synthetic_industry_based
SYN_01798,industrial_warehouse,Saskatoon,266345.0,1,0,520.8,577.7,10.93,23154535.02,25150362.11,8.62,4.5,6,9.9,7,0.4,0.58,19,0.85,54.6,23.6,False,False,synthetic_industry_based
SYN_01799,industrial_warehouse,Saskatoon,221459.0,1,0,503.7,558.9,10.95,33940658.91,41848853.31,23.3,4.0,6,5.5,12,0.54,0.5,7,0.74,52.5,27.7,False,False,synthetic_industry_based
SYN_01800,healthcare_hospital,Toronto,449098.0,11,0,1616.1,2038.4,26.13,353079182.54,419234425.69,18.74,5.0,9,8.8,16,0.37,0.7,65,0.0,58.7,22.7,False,False,synthetic_industry_based
SYN_01801,residential_single_family,Saskatoon,2400.0,1,2,34.9,42.6,22.05,816549.45,929525.11,13.84,3.5,3,6.1,8,0.41,0.5,3,0.42,39.4,41.0,False,False,synthetic_industry_based
SYN_01802,residential_single_family,Calgary,4851.0,2,4,64.1,70.5,9.98,1243166.71,1311504.03,5.5,3.1,3,11.4,0,0.44,0.38,3,0.56,37.2,56.9,False,False,synthetic_industry_based
SYN_01803,industrial_warehouse,Saskatoon,449724.0,1,0,1326.4,1494.7,12.69,69827797.96,110054964.45,57.61,3.2,6,6.4,28,0.51,0.47,27,0.74,63.1,56.1,False,False,synthetic_industry_based
SYN_01804,industrial_warehouse,Toronto,214814.0,1,0,250.6,225.6,-10.0,39487590.88,42592380.84,7.86,3.4,5,12.0,8,0.28,0.63,11,0.69,48.8,7.6,False,True,synthetic_industry_based
SYN_01805,infrastructure_bridge,Winnipeg,4338.0,0,0,92.3,89.1,-3.55,15317953.89,15728957.65,2.68,3.4,5,9.3,0,0.51,0.34,3,0.0,43.9,10.2,True,True,synthetic_industry_based
SYN_01806,residential_multi_family,Toronto,173446.0,19,173,854.2,851.5,-0.32,43921195.43,40487769.74,-7.82,5.0,6,13.0,6,0.39,0.4,15,0.57,42.4,10.7,True,True,synthetic_industry_based
SYN_01807,residential_single_family,Victoria,2133.0,1,2,33.9,30.8,-9.2,674056.08,793332.99,17.7,4.1,3,9.5,3,0.21,0.28,3,0.46,33.4,21.7,False,True,synthetic_industry_based
SYN_01808,residential_single_family,Vancouver,2132.0,1,2,31.3,36.8,17.68,456633.69,503524.0,10.27,2.7,3,6.9,4,0.41,0.15,7,0.63,44.2,19.5,False,False,synthetic_industry_based
SYN_01809,infrastructure_bridge,Victoria,329.0,0,0,7.4,7.2,-2.6,1792466.28,2136813.8,19.21,4.2,5,7.6,7,0.18,0.07,3,0.0,34.7,34.4,False,True,synthetic_industry_based
SYN_01810,commercial_retail,Vancouver,95574.0,2,0,505.6,567.1,12.16,26432903.15,33859049.44,28.09,3.3,5,12.9,13,0.4,0.41,11,0.53,46.8,31.8,False,False,synthetic_industry_based
SYN_01811,residential_single_family,Winnipeg,1349.0,1,1,18.1,21.6,19.34,297558.26,319497.22,7.37,3.6,3,5.7,2,0.46,0.31,3,0.62,40.6,17.6,False,False,synthetic_industry_based
SYN_01812,healthcare_hospital,Saskatoon,471922.0,11,0,3023.5,3306.6,9.36,237755573.35,262403689.72,10.37,5.0,9,5.8,14,0.35,0.66,64,0.14,60.2,39.0,False,False,synthetic_industry_based
SYN_01813,residential_multi_family,Montreal,193705.0,7,193,1135.7,1393.6,22.71,67287651.99,73554029.09,9.31,4.4,6,6.4,6,0.48,0.36,24,0.41,53.0,30.3,False,False,synthetic_industry_based
SYN_01814,education_school,Calgary,120280.0,2,0,620.1,621.9,0.3,53806624.19,68651322.76,27.59,4.2,6,16.6,9,0.47,0.26,10,0.24,33.1,42.7,False,True,synthetic_industry_based
SYN_01815,residential_single_family,Montreal,1305.0,1,1,21.2,19.0,-10.0,407019.06,492821.01,21.08,3.4,3,8.2,5,0.37,0.45,3,0.47,39.6,57.7,False,True,synthetic_industry_based
SYN_01816,residential_multi_family,Ottawa,39100.0,8,39,256.6,295.5,15.18,13836637.31,16109538.55,16.43,2.4,4,9.4,3,0.35,0.51,4,0.4,47.0,10.8,False,False,synthetic_industry_based
SYN_01817,residential_multi_family,Calgary,129178.0,9,129,896.9,826.8,-7.81,52576537.79,61899189.13,17.73,3.9,6,12.2,7,0.47,0.66,15,0.31,46.3,9.9,False,True,synthetic_industry_based
SYN_01818,residential_multi_family,Vancouver,144110.0,10,144,499.1,561.3,12.46,57218396.5,57969656.46,1.31,4.3,5,8.3,3,0.35,0.65,17,0.32,46.6,41.1,True,False,synthetic_industry_based
SYN_01819,commercial_retail,Ottawa,83000.0,2,0,657.6,591.9,-10.0,14831866.87,14822911.33,-0.06,3.7,5,12.3,1,0.5,0.57,9,0.7,47.4,20.5,True,True,synthetic_industry_based
SYN_01820,residential_multi_family,Victoria,21068.0,2,21,111.7,140.0,25.41,10529974.72,10861850.6,3.15,3.8,3,12.5,1,0.35,0.41,3,0.15,29.6,51.7,True,False,synthetic_industry_based
SYN_01821,residential_multi_family,Winnipeg,104895.0,9,104,663.4,864.4,30.3,32134740.93,30189385.53,-6.05,4.4,6,13.5,4,0.58,0.46,14,0.48,46.0,42.6,True,False,synthetic_industry_based
SYN_01822,residential_single_family,Montreal,1223.0,2,1,16.4,17.6,7.28,276758.83,324610.82,17.29,3.4,3,5.7,4,0.39,0.37,3,0.61,41.2,12.6,False,False,synthetic_industry_based
SYN_01823,commercial_office,Edmonton,70906.0,13,0,371.6,421.6,13.46,28881222.69,31242172.96,8.17,3.5,6,5.4,8,0.5,0.63,15,0.31,55.0,36.3,False,False,synthetic_industry_based
SYN_01824,residential_single_family,Halifax,2355.0,1,2,22.8,25.3,10.6,710702.81,839372.07,18.1,3.6,3,7.7,7,0.39,0.24,3,0.49,37.2,37.2,False,False,synthetic_industry_based
SYN_01825,commercial_office,Winnipeg,66460.0,40,0,286.4,338.2,18.09,24086296.98,30465459.52,26.48,4.0,7,4.2,9,0.47,0.44,10,0.38,55.8,53.6,False,False,synthetic_industry_based
SYN_01826,residential_single_family,Montreal,3049.0,2,3,54.5,57.2,5.08,844563.73,1067570.85,26.41,3.0,3,13.6,8,0.37,0.29,3,0.53,35.6,41.3,False,False,synthetic_industry_based
SYN_01827,commercial_retail,Edmonton,79599.0,1,0,495.0,585.0,18.18,16032077.77,21767990.79,35.78,4.2,4,7.8,11,0.42,0.61,3,0.66,45.4,35.1,False,False,synthetic_industry_based
SYN_01828,education_school,Vancouver,127599.0,3,0,516.6,464.9,-10.0,43895381.75,46863561.02,6.76,4.3,6,10.1,4,0.26,0.63,16,0.41,44.8,41.1,False,True,synthetic_industry_based
SYN_01829,residential_single_family,Saskatoon,4027.0,1,4,69.7,62.7,-10.0,1055505.93,1090501.77,3.32,4.2,3,10.3,0,0.39,0.31,3,0.55,31.4,49.9,True,True,synthetic_industry_based
SYN_01830,residential_multi_family,Calgary,162426.0,5,162,981.9,1024.3,4.32,56069098.97,52805536.73,-5.82,5.0,5,10.2,5,0.45,0.41,26,0.41,43.8,41.9,True,True,synthetic_industry_based
SYN_01831,residential_multi_family,Saskatoon,111285.0,10,111,521.8,607.9,16.48,20131064.4,27426681.26,36.24,4.1,6,7.2,8,0.51,0.59,17,0.69,56.0,36.5,False,False,synthetic_industry_based
SYN_01832,industrial_warehouse,Toronto,358229.0,1,0,575.5,646.2,12.28,52550249.54,75784159.81,44.21,4.5,6,13.2,21,0.35,0.5,25,0.75,51.8,28.5,False,False,synthetic_industry_based
SYN_01833,residential_multi_family,Edmonton,107041.0,5,107,653.5,818.5,25.26,32894981.53,48780948.44,48.29,4.1,5,12.3,15,0.47,0.46,16,0.48,44.1,33.1,False,False,synthetic_industry_based
SYN_01834,residential_single_family,Montreal,1712.0,1,1,19.1,18.7,-2.07,317669.16,301334.63,-5.14,3.9,3,12.6,0,0.32,0.15,3,0.68,32.3,23.1,True,True,synthetic_industry_based
SYN_01835,renovation_commercial,Winnipeg,41766.0,8,0,96.4,96.1,-0.31,7465495.88,10131439.86,35.71,4.0,4,7.3,11,0.56,0.51,4,0.7,50.2,40.9,False,True,synthetic_industry_based
SYN_01836,commercial_office,Winnipeg,469535.0,9,0,2261.4,2441.7,7.97,231408882.43,250127725.8,8.09,3.4,8,8.6,15,0.5,0.72,65,0.16,63.0,32.7,False,False,synthetic_industry_based
SYN_01837,residential_single_family,Ottawa,3014.0,2,3,50.7,45.7,-10.0,931572.52,791836.64,-15.0,4.3,3,15.8,0,0.42,0.38,3,0.47,25.8,12.0,True,True,synthetic_industry_based
SYN_01838,infrastructure_bridge,Halifax,3784.0,0,0,132.0,153.2,16.07,12332619.21,14338902.33,16.27,3.5,5,4.7,7,0.45,0.31,3,0.0,47.6,33.0,False,False,synthetic_industry_based
SYN_01839,commercial_office,Winnipeg,10143.0,47,0,55.0,55.5,0.95,3168065.4,3021474.84,-4.63,4.4,6,15.0,2,0.47,0.46,3,0.47,36.8,21.8,True,True,synthetic_industry_based
SYN_01840,residential_single_family,Vancouver,1913.0,1,1,36.6,43.1,17.68,426834.75,550210.08,28.9,3.4,3,5.1,4,0.29,0.29,3,0.62,39.5,49.8,False,False,synthetic_industry_based
SYN_01841,residential_single_family,Calgary,4284.0,1,4,56.6,68.0,20.26,857970.82,897404.37,4.6,3.0,3,4.5,0,0.44,0.38,4,0.66,49.1,31.5,True,False,synthetic_industry_based
SYN_01842,education_school,Ottawa,166980.0,2,0,859.2,832.5,-3.12,60074043.65,61495767.91,2.37,4.4,6,15.5,7,0.49,0.64,19,0.39,41.6,7.4,True,True,synthetic_industry_based
SYN_01843,commercial_retail,Victoria,28216.0,2,0,166.6,160.5,-3.69,6509268.97,6433887.47,-1.16,4.2,3,14.6,0,0.3,0.26,3,0.61,33.0,16.8,True,True,synthetic_industry_based
SYN_01844,residential_multi_family,Edmonton,159343.0,11,159,980.8,911.8,-7.03,38748702.93,43596432.69,12.51,4.7,6,10.9,9,0.58,0.39,18,0.59,45.8,20.5,False,True,synthetic_industry_based
SYN_01845,renovation_commercial,Ottawa,48009.0,6,0,370.4,333.4,-10.0,9006718.29,11262181.72,25.04,3.3,4,9.3,9,0.37,0.56,3,0.68,51.3,16.5,False,True,synthetic_industry_based
SYN_01846,industrial_warehouse,Halifax,242455.0,1,0,642.6,589.5,-8.26,29737141.83,29961980.35,0.76,5.0,6,12.1,4,0.45,0.45,13,0.79,45.8,20.8,True,True,synthetic_industry_based
SYN_01847,commercial_office,Winnipeg,178679.0,13,0,620.6,624.3,0.59,61913826.79,71048357.96,14.75,4.2,7,11.2,8,0.47,0.73,27,0.41,56.4,22.7,False,True,synthetic_industry_based
SYN_01848,industrial_warehouse,Vancouver,273954.0,1,0,687.2,866.4,26.07,50139631.81,53300201.06,6.3,4.5,6,5.9,8,0.26,0.46,16,0.69,49.6,49.8,False,False,synthetic_industry_based
SYN_01849,education_school,Halifax,164650.0,3,0,911.4,1283.7,40.85,44617294.47,52840431.25,18.43,4.2,6,10.2,7,0.42,0.38,14,0.54,46.3,50.0,False,False,synthetic_industry_based
SYN_01850,infrastructure_bridge,Winnipeg,1315.0,0,0,34.0,42.6,25.45,5045234.57,6275022.8,24.38,3.2,5,4.4,7,0.64,0.12,3,0.0,48.8,29.7,False,False,synthetic_industry_based
SYN_01851,commercial_office,Vancouver,400421.0,4,0,985.9,1036.8,5.17,170836202.64,195176458.74,14.25,4.9,7,9.9,13,0.27,0.7,62,0.27,54.1,28.0,False,False,synthetic_industry_based
SYN_01852,residential_multi_family,Toronto,48798.0,5,48,258.1,354.3,37.25,23127817.81,25930632.56,12.12,2.9,3,7.0,5,0.27,0.55,3,0.19,39.4,30.6,False,False,synthetic_industry_based
SYN_01853,residential_multi_family,Victoria,41559.0,3,41,202.8,224.5,10.69,12788746.8,14122410.56,10.43,4.0,3,9.5,5,0.16,0.6,3,0.48,38.8,25.4,False,False,synthetic_industry_based
SYN_01854,residential_single_family,Ottawa,2065.0,1,2,28.2,37.8,34.09,793336.22,858630.87,8.23,4.0,3,2.0,1,0.32,0.33,3,0.35,38.8,60.5,False,False,synthetic_industry_based
SYN_01855,commercial_office,Edmonton,154748.0,8,0,908.8,1045.2,15.0,53761064.83,63298207.29,17.74,3.7,7,10.6,10,0.44,0.27,29,0.41,53.4,9.9,False,False,synthetic_industry_based
SYN_01856,residential_multi_family,Montreal,166934.0,5,166,863.9,1049.9,21.52,46227305.59,50626402.98,9.52,4.7,5,9.5,6,0.49,0.55,19,0.53,48.6,10.1,False,False,synthetic_industry_based
SYN_01857,residential_multi_family,Montreal,89625.0,8,89,698.4,828.8,18.67,24576732.42,29979948.26,21.99,3.4,6,10.1,5,0.43,0.35,13,0.53,48.2,11.2,False,False,synthetic_industry_based
SYN_01858,commercial_office,Victoria,130299.0,29,0,663.8,643.2,-3.1,74778106.85,71218487.0,-4.76,5.0,8,10.0,1,0.31,0.46,20,0.02,40.0,13.8,True,True,synthetic_industry_based
SYN_01859,industrial_warehouse,Toronto,428552.0,1,0,930.1,1028.5,10.58,83501008.04,91600656.21,9.7,4.1,6,10.4,10,0.41,0.3,28,0.67,50.8,37.7,False,False,synthetic_industry_based
SYN_01860,industrial_warehouse,Montreal,172028.0,1,0,500.4,547.1,9.31,21858410.2,21114089.59,-3.41,4.3,5,6.8,1,0.41,0.29,14,0.78,49.5,23.4,True,False,synthetic_industry_based
SYN_01861,renovation_commercial,Ottawa,14757.0,8,0,56.1,68.7,22.52,3221184.65,2738006.95,-15.0,4.3,4,7.2,0,0.46,0.33,5,0.63,45.2,22.9,True,False,synthetic_industry_based
SYN_01862,industrial_warehouse,Toronto,144281.0,1,0,326.9,354.8,8.54,20060021.42,21418039.3,6.77,4.4,4,12.5,6,0.37,0.43,8,0.76,39.8,11.8,False,False,synthetic_industry_based
SYN_01863,industrial_warehouse,Edmonton,489571.0,1,0,693.2,623.9,-10.0,83122058.99,95288877.15,14.64,3.4,6,10.8,13,0.46,0.35,32,0.71,55.2,45.0,False,True,synthetic_industry_based
SYN_01864,residential_single_family,Winnipeg,3621.0,1,3,55.7,52.7,-5.43,913308.41,1029922.87,12.77,4.5,3,10.2,4,0.56,0.3,3,0.57,32.2,31.0,False,True,synthetic_industry_based
SYN_01865,industrial_warehouse,Montreal,25735.0,1,0,69.7,90.6,30.06,2448947.87,2704406.74,10.43,2.7,3,7.2,4,0.41,0.19,3,0.84,46.8,52.9,False,False,synthetic_industry_based
SYN_01866,healthcare_hospital,Saskatoon,346313.0,13,0,2175.4,2060.7,-5.27,179288773.61,222748500.52,24.24,5.0,9,12.8,13,0.51,0.75,53,0.12,57.4,43.3,False,True,synthetic_industry_based
SYN_01867,commercial_retail,Edmonton,41531.0,2,0,333.5,366.1,9.76,8350473.98,9723472.72,16.44,4.1,3,5.5,5,0.6,0.65,3,0.66,46.0,21.6,False,False,synthetic_industry_based
SYN_01868,industrial_warehouse,Victoria,179065.0,1,0,630.5,701.3,11.23,35546573.46,46814794.14,31.7,3.5,5,10.7,15,0.23,0.48,15,0.66,46.0,35.5,False,False,synthetic_industry_based
SYN_01869,residential_single_family,Saskatoon,4381.0,2,4,73.3,72.8,-0.69,924353.8,1060404.08,14.72,3.6,3,9.7,5,0.5,0.44,6,0.64,44.6,35.5,False,True,synthetic_industry_based
